"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,2.15,,
"SVK","Slovak Republic","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,2.22,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,9303.69,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,9351.65,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,9283.61,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,9285.34,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,9317.32,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,9301.71,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,9486.27,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,9774.59,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,10412.26,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,10838.77,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,10676.8,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,10388.68,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,10360.25,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,10389.15,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,10765.17,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,11229.76,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,11642.51,,
"PRT","Portugal","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,12004.09,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,9.65,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,9.77,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,9.94,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,10.27,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,10.67,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,10.93,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,11.05,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,11.07,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,11.27,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,11.19,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,11.18,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,11.31,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,11.36,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,11.43,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,11.52,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,11.57,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,11.56,,
"FRA","France","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,11.49,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,15191.21,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,14954.03,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,14622.1,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,14240.84,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,13773.53,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,13343.09,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,13745.68,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,14935.61,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,16693.09,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,17365.72,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,16834.29,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,16492.99,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,16254.89,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,15995.41,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,15976.45,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,15777.41,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,15448.34,,
"USA","United States","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,15080,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,6.37,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,6.46,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,6.48,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,6.5,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,6.55,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,6.61,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,6.74,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,6.79,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,7,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,7.19,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,7.29,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,7.42,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,7.55,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,7.5,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,7.63,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,7.88,,
"JPN","Japan","PPP","In 2018 constant prices at 2018 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,8.08,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,17829.5,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,18054.74,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,18364.75,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,18979.9,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,19712.98,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,20206.38,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,20410.98,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,20450.58,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,20808.56,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,20670.13,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,20645.3,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,20910.33,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,20998.49,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,21113.86,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,21283.21,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,21376.9,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,21355.41,,
"FRA","France","EXR","In 2018 constant prices at 2018 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,21225.14,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,10.49,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,10.61,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,10.71,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,10.64,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,10.47,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,10.47,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,10.54,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,10.58,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,10.8,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,10.83,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,10.66,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,10.62,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,10.49,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,10.53,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,10.55,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,10.72,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,10.76,,
"NLD","Netherlands","EXR","In 2018 constant prices at 2018 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,10.77,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,3339.89,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,3728.63,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,4295.97,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,4786.46,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,4988.22,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,5326.62,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,5996.23,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,6565.3,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,6570.45,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,6380.81,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,6078.01,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,6099.98,,
"EST","Estonia","PPP","In 2018 constant prices at 2018 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,6548.91,,
